income_average,loan_to_income_ratio,debt_to_income_ratio,requested_amount,loan_tenure_months,category_id,sub_cat_paddy,sub_cat_orchard,sub_cat_retail,sub_cat_wholesale,sub_cat_manufacturing,sub_cat_vehicle,sub_cat_housing,guarantor_count,monthly_savings,remain_amount,remain_month,late_payment_count,repayment_score,active_loan_count,total_outstanding,previous_loan_count,previous_approval_rate,ownership_exists,business_license_exists,occ_government,occ_employee,occ_business,occ_self_employed,occ_farmer,occ_freelancer,occupation_risk_score,gender_male,customer_stability_score,has_form_7,land_size_acre,seasonal_income,seasonal_income_ratio,crop_paddy,crop_fruit,crop_vegetable,has_business_license,years_in_business,daily_cash_flow,monthly_cash_flow,cashflow_to_loan_ratio,biz_retail,biz_wholesale,biz_manufacturing,fixed_monthly_salary,has_collateral,salary_to_installment,purpose_vehicle,purpose_housing,purpose_other,loan_status_target
592520,1.6877,0.2813,1000000,6,2,0,0,0,0,1,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,0,72.42,0,0.0,0.0,0.0,0,0,0,0,6.640936577535562,135188.0,4055640.0,24.3338,0,0,1,0.0,0,0.0,0,0,0,0
616657,8.1082,0.4505,5000000,18,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,1,56.87,0,0.0,0.0,0.0,0,0,0,0,2.0545980808953965,27471.0,824130.0,2.9669,0,1,0,0.0,0,0.0,0,0,0,0
1304885,0.7664,0.0426,1000000,18,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,82.42,1,3.759761030834239,1228308.3037510882,1.2283,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
901967,2.2174,0.1232,2000000,18,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,1,0,1
1197080,0.8354,0.0348,1000000,24,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,82.42,1,9.01010067648457,1905763.8150978752,1.9058,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
341898,5.8497,0.2437,2000000,24,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,1,61.84,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,341898.0,1,4.1028,0,1,0,1
913316,2.1898,0.0912,2000000,24,3,0,0,0,0,0,1,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,1,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,913316.0,0,10.9598,1,0,0,1
1114851,2.6909,0.1495,3000000,18,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,1,0,0,0,0,0,0.1,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1114851.0,1,6.6891,0,0,1,1
1198541,4.1717,0.1738,5000000,24,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,1,0,0,0,0.35,0,72.42,0,0.0,0.0,0.0,0,0,0,0,1.1916044500339107,32320.0,969600.0,4.6541,0,1,0,0.0,0,0.0,0,0,0,0
873483,2.2897,0.1908,2000000,12,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,0,72.42,0,0.0,0.0,0.0,0,0,0,0,5.93499011616551,122242.0,3667260.0,22.0036,0,1,0,0.0,0,0.0,0,0,0,0
1225616,2.4477,0.102,3000000,24,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,1,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,1,0,1
1193747,0.8377,0.0349,1000000,24,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,0,72.42,0,10.199924424160221,1432960.1022721787,1.433,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
1465240,0.6825,0.0284,1000000,24,2,0,0,0,0,1,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,1,77.42,0,0.0,0.0,0.0,0,0,0,1,8.559715674782886,187370.0,5621100.0,134.9064,0,0,1,0.0,0,0.0,0,0,0,1
315453,3.17,0.5283,1000000,6,2,0,0,0,0,1,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,0,70.03,0,0.0,0.0,0.0,0,0,0,1,0.9564562050900041,73720.0,2211600.0,13.2696,0,0,1,0.0,0,0.0,0,0,0,0
761977,6.5619,0.3645,5000000,18,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,0,69.61,0,0.0,0.0,0.0,0,0,0,1,9.542812607613106,146243.0,4387290.0,15.7942,0,1,0,0.0,0,0.0,0,0,0,1
1199239,8.3386,1.3898,10000000,6,2,0,0,1,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,0,55.72,0,0.0,0.0,0.0,0,0,0,0,8.567018761286768,150738.0,4522140.0,2.7133,1,0,0,0.0,0,0.0,0,0,0,0
688588,1.4522,0.0807,1000000,18,2,0,0,0,0,1,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,1,0,0,0,0.35,1,72.42,0,0.0,0.0,0.0,0,0,0,0,1.7727731407575988,88054.0,2641620.0,47.5492,0,0,1,0.0,0,0.0,0,0,0,0
973490,2.0545,0.1712,2000000,12,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,1,0,0,0,0,0,0.1,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,973490.0,1,5.8409,0,1,0,1
1075613,0.9297,0.155,1000000,6,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1075613.0,1,6.4537,0,1,0,1
529532,3.7769,0.1574,2000000,24,2,0,0,0,0,1,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,0,77.42,0,0.0,0.0,0.0,0,0,0,1,5.661827471054244,88930.0,2667900.0,32.0148,0,0,1,0.0,0,0.0,0,0,0,1
419039,2.3864,0.1326,1000000,18,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,79.18,1,14.388616800467151,1076112.6275152205,1.0761,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
337768,14.8031,1.2336,5000000,12,2,0,0,0,0,1,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,0,21.91,0,0.0,0.0,0.0,0,0,0,1,5.530219812521579,76881.0,2306430.0,5.5354,0,0,1,0.0,0,0.0,0,0,0,1
1000642,0.9994,0.1666,1000000,6,3,0,0,0,0,0,1,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,1,45.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,1,0,0,1
615971,1.6235,0.1353,1000000,12,2,0,0,0,1,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,1,50.0,0,0.0,0.0,0.0,0,0,0,1,3.0632501672058106,196357.0,5890710.0,70.6885,0,1,0,0.0,0,0.0,0,0,0,1
1485390,3.3661,0.1403,5000000,24,2,0,0,1,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,0,72.42,0,0.0,0.0,0.0,0,0,0,0,1.6753249526820273,89216.0,2676480.0,12.8471,1,0,0,0.0,0,0.0,0,0,0,0
1464235,2.0489,0.0854,3000000,24,2,0,0,1,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,0,72.42,0,0.0,0.0,0.0,0,0,0,0,2.9648709872746437,120490.0,3614700.0,28.9176,1,0,0,0.0,0,0.0,0,0,0,0
995328,5.0235,0.2791,5000000,18,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,82.3,1,8.909483613920601,6082677.697612136,1.2165,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1193865,4.1881,0.698,5000000,6,2,0,0,1,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,0,77.42,0,0.0,0.0,0.0,0,0,0,1,2.1322256357770257,53572.0,1607160.0,1.9286,1,0,0,0.0,0,0.0,0,0,0,1
1421542,0.7035,0.1172,1000000,6,2,0,0,1,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,1,77.42,0,0.0,0.0,0.0,0,0,0,1,6.883178715420396,25456.0,763680.0,4.5821,1,0,0,0.0,0,0.0,0,0,0,1
842200,5.9368,0.3298,5000000,18,3,0,0,0,0,0,1,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,1,67.73,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,842200.0,1,3.0319,1,0,0,1
656021,15.2434,1.2703,10000000,12,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,1,21.2,0,2.730828430153079,16471372.928069511,1.6471,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
730677,4.1058,0.2281,3000000,18,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,82.42,1,6.406213542404519,4767693.650585467,1.5892,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
782540,6.3894,1.0649,5000000,6,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,0,65.47,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,782540.0,0,0.939,0,1,0,0
953551,3.1461,0.2622,3000000,12,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,1,77.42,0,0.0,0.0,0.0,0,0,0,1,6.4988382655526395,36158.0,1084740.0,4.339,0,1,0,0.0,0,0.0,0,0,0,1
1104898,4.5253,0.3771,5000000,12,3,0,0,0,0,0,1,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,1,0,0,0,0,0,0.1,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1104898.0,0,2.6518,1,0,0,0
1480872,1.3506,0.1125,2000000,12,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,1,1
1246850,8.0202,0.4456,10000000,18,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,1,57.31,0,0.0,0.0,0.0,0,0,0,0,1.0756221017154697,58362.0,1750860.0,3.1515,0,1,0,0.0,0,0.0,0,0,0,0
361384,13.8357,0.7686,5000000,18,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,22.69,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,1,0,0
1111297,0.8998,0.0375,1000000,24,2,0,0,0,1,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,0,50.0,0,0.0,0.0,0.0,0,0,0,1,0.7274878836645102,39238.0,1177140.0,28.2514,0,1,0,0.0,0,0.0,0,0,0,1
1376261,1.4532,0.0807,2000000,18,2,0,0,0,1,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,0,50.0,0,0.0,0.0,0.0,0,0,0,1,3.3013719184432917,175400.0,5262000.0,47.358,0,1,0,0.0,0,0.0,0,0,0,1
863317,5.7916,0.4826,5000000,12,3,0,0,0,0,0,0,1,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,1,41.04,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,863317.0,0,2.072,0,1,0,0
387409,25.8125,2.151,10000000,12,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,1,1
843036,3.5586,0.1977,3000000,18,2,0,0,0,0,1,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,1,0,0,0,0.35,1,45.0,0,0.0,0.0,0.0,0,0,0,0,4.74406326432771,66796.0,2003880.0,12.0233,0,0,1,0.0,0,0.0,0,0,0,1
772348,3.8843,0.6474,3000000,6,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,82.42,1,8.715652278636076,4152192.901529242,1.3841,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
924963,5.4056,0.3003,5000000,18,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,1,70.39,0,6.935342269678709,4452587.495010316,0.8905,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
975914,10.2468,1.7078,10000000,6,1,1,0,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,28.77,1,11.270334526024909,14724953.616971837,1.4725,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
312642,15.9927,0.8885,5000000,18,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,0,9.96,0,6.970842900006275,9195265.55457041,1.8391,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
645837,1.5484,0.2581,1000000,6,2,0,0,1,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,1,77.42,0,0.0,0.0,0.0,0,0,0,1,9.923479995566282,64925.0,1947750.0,11.6865,1,0,0,0.0,0,0.0,0,0,0,1
750233,2.6658,0.1481,2000000,18,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,1,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,750233.0,1,6.7521,0,1,0,1
992376,5.0384,0.2099,5000000,24,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,82.22,1,10.310881279903727,2541476.5467917332,0.5083,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
566496,5.2957,0.4413,3000000,12,1,0,1,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,53.52,1,10.332154154730906,2998807.7630699556,0.9996,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
533485,9.3723,0.781,5000000,12,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,1,50.55,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,1,0.0,0,0,1,1
580966,5.1638,0.2869,3000000,18,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,0,71.6,0,4.044110125804348,3620956.213789055,1.207,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
1323779,2.2662,0.1889,3000000,12,2,0,0,0,0,1,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,0,77.42,0,0.0,0.0,0.0,0,0,0,1,1.3531567861399332,155668.0,4670040.0,18.6802,0,0,1,0.0,0,0.0,0,0,0,1
1086946,4.6,0.3833,5000000,12,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,82.42,1,14.372101828826423,5638675.6817991035,1.1277,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
732002,4.0983,0.1708,3000000,24,2,0,0,1,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,1,50.0,0,0.0,0.0,0.0,0,0,0,1,3.032695181858289,128642.0,3859260.0,30.8741,1,0,0,0.0,0,0.0,0,0,0,1
1195939,2.5085,0.1394,3000000,18,3,0,0,0,0,0,1,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,1
897302,11.1445,1.8574,10000000,6,2,0,0,0,1,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,1,46.69,0,0.0,0.0,0.0,0,0,0,1,3.3953564572746293,134209.0,4026270.0,2.4158,0,1,0,0.0,0,0.0,0,0,0,1
1452627,3.442,0.2868,5000000,12,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,82.42,1,2.710996486117869,5617062.517216391,1.1234,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
483528,20.6813,3.4469,10000000,6,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,3.35,1,7.068575200219246,9987579.928533275,0.9988,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
502374,9.9527,0.4147,5000000,24,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,47.65,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,1,0
354733,28.1902,1.1746,10000000,24,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,1,0.0,1,12.300394158972708,16376434.995032735,1.6376,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
524554,1.9064,0.0794,1000000,24,2,0,0,1,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,1,0,0,0.45,1,72.42,0,0.0,0.0,0.0,0,0,0,0,7.978477495731056,196489.0,5894670.0,141.4721,1,0,0,0.0,0,0.0,0,0,0,1
1472812,1.3579,0.2263,2000000,6,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1472812.0,0,4.4184,0,1,0,1
485724,20.5878,1.7157,10000000,12,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,3.91,1,2.4097841844011283,18806694.185857926,1.8807,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1027218,1.947,0.0811,2000000,24,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,82.42,1,10.095745320757318,1914403.7754859547,0.9572,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
556492,17.9697,2.995,10000000,6,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,1,7.57,0,10.346944178523987,8970601.882625503,0.8971,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
851700,3.5224,0.2935,3000000,12,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,82.42,1,9.07737667277379,5539284.474313626,1.8464,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1480542,1.3509,0.2251,2000000,6,1,1,0,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,55.0,1,13.602599639842605,1785404.1289447616,0.8927,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
661499,4.5352,0.252,3000000,18,1,0,1,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,0,45.0,0,13.940042300055453,5005559.0523895435,1.6685,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
966871,2.0685,0.3448,2000000,6,1,0,1,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,82.42,1,5.344939013581821,3476496.285226344,1.7382,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1212054,1.6501,0.275,2000000,6,3,0,0,0,0,0,1,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,1,45.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1212054.0,1,3.6362,1,0,0,1
994556,1.0055,0.0419,1000000,24,2,0,0,1,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,1,77.42,0,0.0,0.0,0.0,0,0,0,1,1.3642507296796036,88344.0,2650320.0,63.6077,1,0,0,0.0,0,0.0,0,0,0,1
1492220,3.3507,0.1396,5000000,24,1,1,0,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,0,0,0,1,0,0.45,0,45.0,0,2.719162743743432,7442475.331152462,1.4885,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0
301667,6.6298,0.3683,2000000,18,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,0,56.33,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,301667.0,0,2.715,0,1,0,1
895221,11.1704,0.6206,10000000,18,3,0,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,0,0,0,0,1,0.55,0,41.56,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,1,0
945577,3.1727,0.2644,3000000,12,1,1,0,0,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,82.42,1,7.488242449104103,2610094.537679538,0.87,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
516494,9.6807,1.6134,5000000,6,3,0,0,0,0,0,1,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,1,21.6,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,516494.0,1,0.6198,1,0,0,1
1136082,2.6407,0.11,3000000,24,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,0,1,0,0,0,0,0.2,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1136082.0,0,9.0887,0,1,0,1
1049350,0.953,0.0529,1000000,18,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,1,0,0,0,0,0,0.1,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1049350.0,0,18.8883,0,1,0,1
567954,3.5214,0.1956,2000000,18,2,0,0,1,0,0,0,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,1,0,0,0,1,0,0,0.45,1,77.42,0,0.0,0.0,0.0,0,0,0,1,2.4406780157564767,191815.0,5754450.0,51.7901,1,0,0,0.0,0,0.0,0,0,0,1
1486356,0.6728,0.1121,1000000,6,3,0,0,0,0,0,1,0,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,1,0,0,0,0,0,0.1,1,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1486356.0,1,8.9181,1,0,0,1
579597,5.176,0.2157,3000000,24,1,0,1,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,54.12,1,10.751482643903227,3104182.0280917576,1.0347,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1110548,0.9005,0.0375,1000000,24,1,0,1,0,0,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,1,0,0,0,0,0,1,0,0.45,0,55.0,1,12.31092911764192,710367.727379374,0.7104,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,1
1116378,1.7915,0.2986,2000000,6,3,0,0,0,0,0,0,1,1,50000,100000,2,0,78.33,1,100000,1,1.0,0,0,1,0,0,0,0,0,0.1,0,72.42,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1116378.0,1,3.3491,0,1,0,1
808406,2.474,0.2062,2000000,12,2,0,0,0,1,0,0,0,1,50000,100000,2,1,0.0,1,100000,1,1.0,0,1,0,0,1,0,0,0,0.35,0,50.0,0,0.0,0.0,0.0,0,0,0,1,2.902972109227814,160299.0,4808970.0,28.8538,0,1,0,0.0,0,0.0,0,0,0,1
